Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_284.jpg,-2.352523,1,0,2.961609,103.153,186.9693,0.01193874,256.9632,358.9355
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_333.jpg,-0.2419672,1,0,2.988472,103.1129,186.7941,359.9516,256.7526,358.9317
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_380.jpg,0,1,0,3.026446,103.0856,186.6746,359.99,256.7154,358.9642
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_427.jpg,0,1,0,3.053282,103.0576,186.5539,0.04507272,256.7025,359.0031
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_475.jpg,2.12445,1,0,3.079997,103.0163,186.3699,0.1660217,256.8994,359.1141
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_521.jpg,4.251903,1,0,3.118936,102.9896,186.2452,0.2755206,257.2101,359.2239
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_570.jpg,6.357879,1,0,3.1442,102.9644,186.1188,0.4057077,257.7224,359.3726
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_616.jpg,8.538388,1,0,3.168597,102.9303,185.926,0.6363614,258.8694,359.6726
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_663.jpg,10.61078,1,0,3.204109,102.9104,185.7956,0.8076628,259.8544,359.9273
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_711.jpg,12.77909,1,0,3.226517,102.8855,185.5984,1.026391,261.6663,0.3425227
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_759.jpg,14.90208,1,0,3.259527,102.8719,185.4673,1.085268,263.0827,0.5822481
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_806.jpg,15,1,0,3.275335,102.8611,185.337,1.058974,264.6164,0.793813
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_858.jpg,15,1,0,3.291357,102.851,185.1427,0.8686682,266.9895,1.080562
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_904.jpg,12.72165,1,0,3.314901,102.8477,185.0139,0.650342,268.4466,1.238301
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_33_952.jpg,10.60151,1,0,3.332537,102.8448,184.8217,0.1990996,270.1396,1.311252
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_002.jpg,8.446502,1,0,3.351849,102.844,184.6921,359.9128,271.0328,1.211579
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_051.jpg,6.19344,1,0,3.388229,102.8483,184.4893,359.7773,272.2467,1.014827
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_099.jpg,4.016087,1,0,3.447615,102.8547,184.3503,359.8132,272.8158,0.9127993
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_148.jpg,1.840043,1,0,3.473728,102.8624,184.2095,359.8907,273.1825,0.8251951
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_197.jpg,0,1,0,3.499576,102.8745,183.9956,0.05147884,273.3984,0.7059081
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_242.jpg,0,1,0,3.537151,102.8829,183.8514,0.1832532,273.4421,0.6222398
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_293.jpg,0,1,0,3.56224,102.8956,183.6326,0.4048621,273.4586,0.4866792
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_338.jpg,0,1,0,3.600158,102.9043,183.4853,0.5675698,273.4563,0.3928917
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_388.jpg,0,1,0,3.625346,102.913,183.3368,0.7390608,273.4481,0.2962735
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_436.jpg,-2.224887,1,0,3.650534,102.9245,183.1118,1.008694,273.2261,0.1190754
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_486.jpg,-4.363809,1,0,3.687737,102.9311,182.9604,1.191965,272.9057,0.003505599
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_532.jpg,-6.554441,1,0,3.712382,102.9392,182.7328,1.396677,272.1204,359.8849
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_581.jpg,-8.697059,1,0,3.746589,102.943,182.5817,1.42896,271.3705,359.8581
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_627.jpg,-6.504329,1,0,3.766579,102.9459,182.4314,1.374807,270.6029,359.8816
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_673.jpg,-4.407302,1,0,3.788104,102.9473,182.2043,1.236957,269.601,359.9253
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_722.jpg,-2.338256,1,0,3.841974,102.9458,182.051,1.172078,269.1656,359.9028
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_771.jpg,-0.1258202,1,0,3.866976,102.9432,181.8186,1.10533,268.8963,359.8668
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_819.jpg,0,1,0,3.904241,102.9412,181.6621,1.079986,268.8422,359.8445
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_865.jpg,0,1,0,3.929016,102.9391,181.5043,1.068749,268.829,359.8263
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_914.jpg,0,1,0,3.953745,102.9357,181.2655,1.076104,268.8418,359.8107
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_34_960.jpg,2.206355,1,0,3.990752,102.9341,181.1047,1.096664,268.9608,359.8233
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_011.jpg,4.280712,1,0,4.015142,102.9343,180.8613,1.151801,269.4385,359.8963
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_055.jpg,6.546416,1,0,4.050926,102.9365,180.6975,1.204492,269.9636,359.9826
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_105.jpg,8.574105,1,0,4.074538,102.9397,180.533,1.253547,270.6487,0.02856558
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_152.jpg,10.77904,1,0,4.097295,102.9497,180.2852,1.295707,272.0462,0.1635527
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_201.jpg,12.89377,1,0,4.129759,102.9592,180.1208,1.238836,273.2228,0.2362969
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_247.jpg,15,1,0,4.147351,102.9722,179.9575,1.093926,274.6398,0.3093562
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_296.jpg,15,1,0,4.16275,103.0009,179.7123,0.8328668,276.9757,0.5291408
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_340.jpg,12.81939,1,0,4.20443,103.0243,179.5493,0.6147831,278.4462,0.7011796
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_388.jpg,10.80795,1,0,4.225427,103.0511,179.3862,0.3729656,279.7574,0.8887816
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_437.jpg,8.634461,1,0,4.249204,103.0965,179.1415,359.9857,281.3526,1.180164
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_485.jpg,6.478296,1,0,4.28189,103.1291,178.976,359.8315,282.1264,1.301929
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_532.jpg,4.272519,1,0,4.295105,103.1797,178.7222,359.8501,282.8221,1.2664
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_579.jpg,2.175896,1,0,4.319562,103.2156,178.5504,359.9736,283.1564,1.161563
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_628.jpg,0.03391452,1,0,4.350946,103.2527,178.3776,0.09347861,283.3719,1.007297
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_676.jpg,0,1,0,4.374599,103.3122,178.1174,0.2727503,283.5193,0.8165169
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_722.jpg,0,1,0,4.410147,103.3534,177.9428,0.404754,283.5572,0.7081482
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_772.jpg,0,1,0,4.43349,103.4163,177.6789,0.6224078,283.5727,0.5521429
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_821.jpg,0,1,0,4.468429,103.4587,177.5018,0.7773256,283.5675,0.4473535
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_867.jpg,0,1,0,4.491735,103.5012,177.3236,0.9371064,283.5543,0.3408273
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_915.jpg,0,1,0,4.514928,103.5652,177.0546,1.17707,283.5212,0.1746397
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_35_961.jpg,0,1,0,4.549233,103.6079,176.8741,1.33402,283.4955,0.05913126
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_009.jpg,0,1,0,4.573009,103.6517,176.693,1.481205,283.4957,0.000886153
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_056.jpg,0,1,0,4.596015,103.7185,176.4225,1.550479,283.523,0.003748972
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_103.jpg,0,1,0,4.63654,103.7629,176.2422,1.510755,283.5224,0.002164308
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_149.jpg,0,1,0,4.663496,103.8075,176.0611,1.458233,283.5324,0.001459332
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_199.jpg,0,1,0,4.687612,103.8748,175.7875,1.397334,283.5589,0.001276598
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_244.jpg,0,1,0,4.722399,103.92,175.6037,1.369076,283.5792,0.001247266
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_291.jpg,0,1,0,4.745492,103.9883,175.3262,1.343491,283.6105,0.00126093
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_337.jpg,0,1,0,4.780025,104.0342,175.1399,1.336553,283.6313,0.001308938
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_383.jpg,0,1,0,4.802985,104.0804,174.9526,1.336769,283.652,0.001336253
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_430.jpg,0,1,0,4.825896,104.1503,174.6699,1.34872,283.6827,0.001361559
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_476.jpg,0,1,0,4.860185,104.1973,174.4801,1.363238,283.7031,0.001374004
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_523.jpg,0,1,0,4.882994,104.2445,174.2895,1.38205,283.7236,0.001411205
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_569.jpg,0,1,0,4.905767,104.2921,174.0979,1.404369,283.7444,0.001451785
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_617.jpg,0,1,0,4.928503,104.364,173.8088,1.442779,283.7759,0.001468356
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_663.jpg,0,1,0,4.962543,104.4124,173.6149,1.470648,283.7975,0.001501375
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_706.jpg,0,1,0,4.985198,104.461,173.4202,1.499569,283.8194,0.001532568
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_752.jpg,0,1,0,5.007818,104.5341,173.1284,1.492622,283.8594,0.004145183
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_798.jpg,0,1,0,5.008674,104.5826,172.9351,1.434241,283.8868,0.001132806
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_843.jpg,0,1,0,4.97631,104.6314,172.7412,1.397515,283.9102,0.001553356
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_889.jpg,0,1,0,5.013338,104.6803,172.5472,1.369798,283.9325,0.001436898
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_938.jpg,0,1,0,5.014058,104.7538,172.256,1.344439,283.9744,0.00108702
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_36_980.jpg,0,1,0,5.004429,104.8029,172.0618,1.337917,284.0101,0.000569636
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_027.jpg,0,1,0,4.99471,104.8523,171.8672,1.343026,284.0313,0.001505403
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_072.jpg,0,1,0,5.014176,104.9264,171.5754,1.359733,284.0687,0.00126318
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_119.jpg,0,1,0,5.005306,104.9759,171.3808,1.3775,284.0972,0.00094879
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_162.jpg,0,1,0,4.998077,105.0256,171.1858,1.402331,284.1182,0.001542964
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_207.jpg,0,1,0,5.014283,105.0754,170.991,1.430594,284.1389,0.001625771
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_256.jpg,0,1,0,5.016558,105.1503,170.699,1.472605,284.182,0.001183148
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_298.jpg,0,1,0,4.998641,105.2002,170.5044,1.501526,284.2215,0.000460956
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_343.jpg,0,1,0,4.983078,105.2502,170.3105,1.48712,284.2502,0.004243617
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_385.jpg,0,1,0,5.008976,105.3,170.1174,1.436116,284.2769,0.001250557
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_434.jpg,0,1,0,4.975031,105.3752,169.8269,1.393055,284.3126,0.001414494
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_474.jpg,0,1,0,5.010327,105.4254,169.633,1.375197,284.3367,0.001313068
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_524.jpg,0,1,0,5.008417,105.4758,169.4391,1.365751,284.3627,0.001144809
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_566.jpg,0,1,0,5.004167,105.5263,169.2451,1.362742,284.3975,0.000651493
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_609.jpg,0,1,0,4.994119,105.577,169.0508,1.370685,284.4188,0.001528399
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_654.jpg,0,1,0,5.014138,105.6531,168.7594,1.390182,284.4565,0.001295863
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_700.jpg,0,1,0,5.005576,105.7039,168.5652,1.408995,284.4848,0.001014683
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_742.jpg,0,1,0,4.998707,105.7549,168.371,1.428752,284.5305,7.99E-05
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_785.jpg,0,1,0,4.981872,105.806,168.1765,1.457483,284.5518,0.001714759
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_833.jpg,0,1,0,5.01397,105.883,167.8849,1.501284,284.5924,0.001332798
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_874.jpg,0,1,0,5.006457,105.9343,167.6912,1.487636,284.5991,0.004375398
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_919.jpg,0,1,0,5.005294,105.9853,167.4983,1.435854,284.612,0.001870725
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_37_964.jpg,0,1,0,4.986728,106.0367,167.3049,1.402046,284.6357,0.001442042
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_006.jpg,0,1,0,5.013658,106.0881,167.1115,1.376931,284.6592,0.001400793
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_051.jpg,0,1,0,5.014543,106.1653,166.8212,1.354448,284.6954,0.00128721
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_093.jpg,0,1,0,5.003784,106.2169,166.6276,1.349913,284.7194,0.001184433
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_137.jpg,0,1,0,4.994812,106.2687,166.4336,1.356211,284.7407,0.001466634
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_181.jpg,0,1,0,5.014151,106.3206,166.2396,1.368637,284.7616,0.001520538
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_227.jpg,0,1,0,5.016257,106.3725,166.0454,1.387271,284.7811,0.001611076
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_313.jpg,0,1,0,5.029769,106.5027,165.5606,1.441178,284.8557,0.001614489
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_353.jpg,0,1,0,5.013983,106.555,165.3664,1.4719,284.8765,0.001670239
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_399.jpg,0,1,0,5.015836,106.6075,165.1721,1.504882,284.8953,0.001840624
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_440.jpg,0,1,0,5.019819,106.6599,164.9783,1.512971,284.8972,0.002264583
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_483.jpg,0,1,0,5.023314,106.7124,164.7848,1.506208,284.8684,0.005476315
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_530.jpg,0,1,0,5.020212,106.765,164.5916,1.496935,285.2076,0.000814858
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_569.jpg,0,1,0,5.017538,106.818,164.3981,1.500242,285.2394,0.001780101
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_609.jpg,0,1,0,5.007763,106.8712,164.2046,1.507356,285.2773,0.00106014
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_654.jpg,0,1,0,5.002915,106.9511,163.9154,1.474398,285.3403,0.001072921
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_695.jpg,0,1,0,5.015755,107.0048,163.7224,1.453702,285.3736,0.001426368
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_737.jpg,0,1,0,5.009055,107.0586,163.5295,1.4407,285.4046,0.001168999
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_779.jpg,0,1,0,5.005834,107.1125,163.3365,1.433922,285.4425,0.000586713
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_823.jpg,0,1,0,4.998523,107.1665,163.1437,1.429242,285.5161,-0.001296352
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_864.jpg,0,1,0,4.977931,107.2209,162.9504,1.438556,285.5373,0.001911535
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_38_948.jpg,0,1,0,5.01562,107.33,162.5637,1.469844,285.5659,0.002264139
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_033.jpg,0,1,0,5.029501,107.467,162.0808,1.516812,285.7228,0.002050576
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_113.jpg,0,1,0,5.026444,107.577,161.6958,1.4838,285.7868,0.001566052
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_156.jpg,0,1,0,5.013671,107.6323,161.5031,1.479959,285.8154,0.001491894
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_196.jpg,0,1,0,5.009799,107.6878,161.3102,1.481476,285.8413,0.001489426
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_239.jpg,0,1,0,5.007551,107.7434,161.1174,1.487384,285.8662,0.001430993
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_281.jpg,0,1,0,5.002882,107.799,160.9247,1.496188,285.8917,0.00133058
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_363.jpg,0,1,0,5.013953,107.9105,160.5396,1.478984,285.9446,0.004137764
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_403.jpg,0,1,0,5.009655,107.9659,160.3484,1.410065,285.9728,0.001081632
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_485.jpg,0,1,0,5.013247,108.0776,159.9645,1.331356,286.0179,0.00141311
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_526.jpg,0,1,0,5.01395,108.1336,159.7723,1.309386,286.0369,0.001540196
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_567.jpg,0,1,0,5.016792,108.1898,159.5798,1.299139,286.0498,0.001839968
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_607.jpg,0,1,0,5.023339,108.2459,159.3878,1.288796,286.1086,0.00128388
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_648.jpg,0,1,0,5.015391,108.3022,159.1952,1.294674,286.1307,0.001308956
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_729.jpg,0,1,0,5.004818,108.4153,158.8099,1.325523,286.1826,0.00091485
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_769.jpg,0,1,0,4.996836,108.472,158.6169,1.351306,286.2028,0.001478961
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_849.jpg,0,1,0,5.016871,108.5858,158.2309,1.415707,286.2402,0.001758617
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_890.jpg,0,1,0,5.021993,108.6428,158.0382,1.444765,286.2764,0.001520681
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_39_967.jpg,0,1,0,5.008761,108.7571,157.6524,1.518064,286.3237,0.00146519
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_40_008.jpg,0,1,0,5.00573,108.8142,157.4604,1.474241,286.3481,0.00223285
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_40_050.jpg,0,1,0,5.035428,108.8995,157.174,1.405861,286.3956,0.001584254
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_40_128.jpg,0,1,0,5.010431,108.9855,156.8862,1.376619,286.4335,0.001302781
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_40_206.jpg,0,1,0,5.003828,109.1004,156.5023,1.36502,286.5028,0.00032578
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_40_247.jpg,0,1,0,4.992121,109.1582,156.31,1.373633,286.524,0.001581029
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_40_325.jpg,0,1,0,5.016258,109.274,155.9252,1.407661,286.5597,0.001869301
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_40_367.jpg,0,1,0,5.021061,109.332,155.733,1.424865,286.6049,0.001446193
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_40_444.jpg,0,1,0,5.008764,109.4485,155.3481,1.478722,286.6528,0.001380585
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_40_521.jpg,0,1,0,4.999282,109.5652,154.9638,1.499759,286.6768,0.004495004
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_29_40_598.jpg,0,1,0,4.997488,109.6817,154.5814,1.413409,286.7153,0.001416108
